bf_cc,bf_bb,bf_qx,bf_zf,cc_bb,cc_qx,cc_zf,bb_qx,bb_zf,qx_zf
-770.0,-428.0,318.73,-241.0,695.0,1441.73,882.0,751.73,192.0,-182.13
-846.0,-509.0,225.54,-317.0,690.0,1424.54,882.0,1014.54,472.0,-184.12
-689.0,-357.0,382.56,-160.0,685.0,1424.56,882.0,1014.56,472.0,-200.15
-672.0,-340.0,399.56,-138.0,685.0,1424.56,887.0,1013.56,476.0,-195.15
-574.0,-244.0,497.53,-40.0,683.0,1424.53,887.0,1012.53,475.0,-200.18
-592.0,-243.0,496.56,-41.0,714.0,1453.56,916.0,876.56,339.0,-208.21
-592.0,-380.0,549.6,-41.0,577.0,1506.6,916.0,1065.6,475.0,-215.22
-770.0,-423.0,371.6,-219.0,712.0,1506.6,916.0,927.6,337.0,-245.24
-770.0,-419.0,371.6,-219.0,716.0,1506.6,916.0,927.6,337.0,-248.26
-780.0,-431.0,397.91,-229.0,714.0,1542.91,916.0,962.91,336.0,-408.79
-771.0,-422.0,406.91,-220.0,714.0,1542.91,916.0,962.91,336.0,-410.77
-781.0,-432.0,396.91,-230.0,714.0,1542.91,916.0,962.91,336.0,-410.77
-709.0,-360.0,468.91,-158.0,714.0,1542.91,916.0,961.91,335.0,-417.82
-709.0,-360.0,468.91,-158.0,714.0,1542.91,916.0,956.91,330.0,-440.8
-830.0,-359.0,472.94,-158.0,680.0,1511.94,881.0,960.94,330.0,-626.91
-830.0,-360.0,472.94,-158.0,679.0,1511.94,881.0,955.94,325.0,-591.97
-787.0,-316.0,515.94,-115.0,680.0,1511.94,881.0,955.94,325.0,-593.99
-786.0,-316.0,520.0,-114.0,679.0,1515.0,881.0,949.0,315.0,-593.99
-763.0,-298.0,543.0,-91.0,674.0,1515.0,881.0,949.0,315.0,-509.03
-763.0,-298.0,543.0,-91.0,674.0,1515.0,881.0,892.0,258.0,-515.07
-717.0,-252.0,589.0,-45.0,674.0,1515.0,881.0,892.0,258.0,-515.07
-764.0,-299.0,542.0,-92.0,674.0,1515.0,881.0,947.0,313.0,-529.1
-737.0,-272.0,569.0,-65.0,674.0,1515.0,881.0,947.0,313.0,-529.1
-738.0,-273.0,568.0,-66.0,674.0,1515.0,881.0,947.0,313.0,-534.0
-826.0,-361.0,480.0,-154.0,674.0,1515.0,881.0,937.0,303.0,-534.0
-626.0,-362.0,479.0,-155.0,612.0,1453.0,819.0,937.0,303.0,-534.0
-626.0,-362.0,479.0,-155.0,612.0,1453.0,819.0,937.0,303.0,-534.01
-626.0,-367.0,448.0,-155.0,607.0,1422.0,819.0,906.0,303.0,-536.03
-626.0,-367.0,448.0,-160.0,607.0,1422.0,814.0,906.0,298.0,-541.03
-560.0,-301.0,514.0,-99.0,607.0,1422.0,809.0,906.0,293.0,-513.0
-560.0,-306.0,503.86,-109.0,602.0,1411.86,799.0,885.86,273.0,-415.74
-462.0,-208.0,598.86,-16.0,602.0,1408.86,794.0,882.86,268.0,-470.0
-561.0,-307.0,499.86,-125.0,602.0,1408.86,784.0,882.86,258.0,-480.0
-462.0,-208.0,597.85,-31.0,602.0,1407.85,779.0,881.85,253.0,-485.0
-462.0,-209.0,595.85,-31.0,601.0,1405.85,779.0,879.85,253.0,-485.0
-488.0,-218.0,595.85,-36.0,617.0,1430.85,799.0,894.85,263.0,-490.0
-489.0,-215.0,591.86,-182.0,621.0,1427.86,654.0,918.86,145.0,-537.9
-489.0,-219.0,588.86,-187.0,617.0,1424.86,649.0,887.86,112.0,-542.9
-489.0,-224.0,561.86,-192.0,612.0,1397.86,644.0,860.86,107.0,-549.9
-489.0,-224.0,561.86,-192.0,612.0,1397.86,644.0,860.86,107.0,-549.9
-489.0,-229.0,560.83,-197.0,607.0,1396.83,639.0,859.83,102.0,-500.0
-489.0,-229.0,557.84,-337.0,607.0,1393.84,499.0,856.84,-38.0,-696.92
-489.0,-230.0,555.84,-342.0,606.0,1391.84,494.0,854.84,-43.0,-645.0
-488.0,-238.0,554.82,-346.0,597.0,1389.82,489.0,852.82,-48.0,-650.0
-489.0,-240.0,550.82,-347.0,596.0,1386.82,489.0,849.82,-48.0,-650.0
-498.0,-196.0,548.81,-347.0,624.0,1368.81,473.0,745.81,-150.0,-706.94
-498.0,-240.0,545.81,-202.0,580.0,1365.81,618.0,844.81,97.0,-561.94
-498.0,-247.0,360.94,-202.0,573.0,1180.94,618.0,659.94,97.0,-505.0
-498.0,-257.0,359.94,-202.0,563.0,1179.94,618.0,658.94,97.0,-505.0
-498.0,-241.0,359.94,-202.0,579.0,1179.94,618.0,658.94,97.0,-505.0
-498.0,-209.0,359.94,-207.0,611.0,1179.94,613.0,658.94,92.0,-449.0
-498.0,-209.0,358.93,-207.0,611.0,1178.93,613.0,657.93,92.0,-510.0
-497.0,-245.0,359.93,-211.0,574.0,1178.93,608.0,657.93,87.0,-515.0
-497.0,-246.0,359.93,-321.0,573.0,1178.93,498.0,647.93,-33.0,-564.0
-512.0,-246.0,359.92,-211.0,516.0,1121.92,551.0,647.92,77.0,-454.0
-512.0,-246.0,358.91,-211.0,516.0,1120.91,551.0,646.91,77.0,-454.0
-512.0,-245.0,356.89,-211.0,517.0,1118.89,551.0,644.89,77.0,-422.84
-512.0,-247.0,356.89,-211.0,515.0,1118.89,551.0,644.89,77.0,-422.85
-512.0,-247.0,355.89,-211.0,515.0,1117.89,551.0,643.89,77.0,-424.83
-513.0,-253.0,482.27,-212.0,510.0,1245.27,551.0,771.27,77.0,-454.01
-513.0,-253.0,479.27,-217.0,510.0,1242.27,546.0,768.27,72.0,-471.7
-513.0,-253.0,479.27,-217.0,510.0,1242.27,546.0,768.27,72.0,-471.7
-525.0,-266.0,467.27,-234.0,509.0,1242.27,541.0,768.27,67.0,-476.7
-525.0,-266.0,464.27,-234.0,509.0,1239.27,541.0,765.27,67.0,-489.75
-530.0,-267.0,461.27,-235.0,527.0,1255.27,559.0,763.27,67.0,-491.76
-531.0,-268.0,452.25,-231.0,527.0,1247.25,564.0,755.25,72.0,-459.0
-531.0,-269.0,448.0,-236.0,526.0,1243.0,559.0,751.0,67.0,-464.0
-531.0,-274.0,440.98,-236.0,521.0,1235.98,559.0,743.98,67.0,-493.75
-516.0,-259.0,447.96,-226.0,521.0,1227.96,554.0,735.96,62.0,-498.75
-517.0,-261.0,438.93,-232.0,520.0,1219.93,549.0,727.93,57.0,-503.75
-517.0,-261.0,431.9,-232.0,520.0,1212.9,549.0,720.9,57.0,-503.75
-517.0,-261.0,424.87,-237.0,520.0,1205.87,544.0,713.87,52.0,-508.75
-517.0,-266.0,417.85,-237.0,515.0,1198.85,544.0,706.85,52.0,-508.75
-606.0,-267.0,427.62,-242.0,464.0,1158.62,489.0,716.62,47.0,-513.75
-606.0,-267.0,438.78,-247.0,464.0,1169.78,484.0,727.78,42.0,-518.75
-606.0,-271.0,435.79,-247.0,460.0,1166.79,484.0,724.79,42.0,-526.77
-606.0,-271.0,435.78,-252.0,460.0,1166.78,479.0,724.78,37.0,-534.76
-606.0,-281.0,435.78,-257.0,450.0,1166.78,474.0,724.78,32.0,-539.76
-606.0,-281.0,434.77,-257.0,450.0,1165.77,474.0,723.77,32.0,-545.78
-606.0,-281.0,434.77,-257.0,450.0,1165.77,474.0,763.77,72.0,-548.78
-606.0,-281.0,433.77,-252.0,450.0,1164.77,479.0,762.77,77.0,-551.8
-606.0,-281.0,433.77,-247.0,450.0,1164.77,484.0,762.77,82.0,-551.82
-606.0,-282.0,477.36,-247.0,449.0,1208.36,484.0,806.36,82.0,-555.82
-606.0,-287.0,477.36,-222.0,444.0,1208.36,509.0,806.36,107.0,-543.86
-607.0,-281.0,323.0,-222.0,408.0,1012.0,467.0,652.0,107.0,-544.86
-607.0,-281.0,323.0,-272.0,408.0,1012.0,417.0,652.0,57.0,-543.75
-607.0,-281.0,463.32,-277.0,408.0,1152.32,412.0,792.32,52.0,-600.0
-607.0,-276.0,463.32,-282.0,413.0,1152.32,407.0,792.32,47.0,-605.0
-607.0,-276.0,324.0,-282.0,413.0,1013.0,407.0,653.0,47.0,-605.0
-606.0,-275.0,462.34,-276.0,413.0,1150.34,412.0,790.34,52.0,-601.0
-606.0,-275.0,326.0,-276.0,413.0,1014.0,412.0,654.0,52.0,-600.0
-606.0,-280.0,326.0,-246.0,408.0,1014.0,442.0,654.0,82.0,-570.0
-607.0,-281.0,325.0,-247.0,408.0,1014.0,442.0,654.0,82.0,-570.0
-607.0,-281.0,444.36,-127.0,408.0,1133.36,562.0,773.36,202.0,-452.0
-605.0,-281.0,444.36,-127.0,428.0,1153.36,582.0,773.36,202.0,-452.0
-605.0,-271.0,449.25,-127.0,438.0,1158.25,582.0,778.25,202.0,-452.0
-605.0,-271.0,456.69,-247.0,438.0,1165.69,462.0,785.69,82.0,-573.01
-605.0,-271.0,455.69,-127.0,438.0,1164.69,582.0,784.69,202.0,-454.02
-605.0,-272.0,455.69,-127.0,437.0,1164.69,582.0,784.69,202.0,-455.03
-605.0,-272.0,455.69,-127.0,437.0,1164.69,582.0,784.69,202.0,-455.04
-605.0,-271.0,455.69,-127.0,438.0,1164.69,582.0,784.69,202.0,-432.58
-605.0,-196.0,329.0,-127.0,513.0,1038.0,582.0,571.0,115.0,-432.59
-605.0,-196.0,454.68,-127.0,513.0,1163.68,582.0,686.68,105.0,-455.0
-605.0,-196.0,532.83,-127.0,513.0,1241.83,582.0,861.83,202.0,-457.0
-637.0,-251.0,499.83,-159.0,490.0,1240.83,582.0,763.83,105.0,-458.01
-638.0,-252.0,499.83,-160.0,438.0,1189.83,530.0,773.83,114.0,-460.01
-638.0,-252.0,499.83,-160.0,438.0,1189.83,530.0,773.83,114.0,-462.01
-639.0,-254.0,498.83,-161.0,437.0,1189.83,530.0,851.83,192.0,-463.02
-639.0,-254.0,498.83,-161.0,437.0,1189.83,530.0,851.83,192.0,-464.02
-605.0,-220.0,530.9,-127.0,437.0,1187.9,530.0,849.9,192.0,-466.03
-605.0,-220.0,530.9,-127.0,437.0,1187.9,530.0,771.9,114.0,-467.03
-605.0,-220.0,528.9,-127.0,437.0,1185.9,530.0,769.9,114.0,-468.04
-605.0,-184.0,528.9,-127.0,473.0,1185.9,530.0,769.9,114.0,-468.05
-604.0,-220.0,529.9,-126.0,436.0,1185.9,530.0,769.9,114.0,-455.0
-604.0,-220.0,529.9,-266.0,436.0,1185.9,390.0,769.9,-26.0,-595.0
-604.0,-183.0,522.88,-266.0,473.0,1178.88,390.0,762.88,-26.0,-670.0
-604.0,-221.0,513.88,-266.0,435.0,1169.88,390.0,753.88,-26.0,-596.0
-574.0,-221.0,511.9,-271.0,454.0,1186.9,404.0,751.9,-31.0,-601.0
-574.0,-230.0,511.86,-276.0,445.0,1186.86,399.0,751.86,-36.0,-605.0
-574.0,-230.0,503.87,-276.0,445.0,1178.87,399.0,743.87,-36.0,-548.75
-574.0,-230.0,501.88,-276.0,445.0,1176.88,399.0,740.88,-37.0,-548.75
-574.0,-231.0,501.84,-276.0,444.0,1176.84,399.0,730.84,-47.0,-548.75
-574.0,-231.0,499.84,-281.0,444.0,1174.84,394.0,738.84,-42.0,-553.75
-574.0,-227.0,469.84,-276.0,448.0,1144.84,399.0,708.84,-37.0,-605.0
-438.0,-193.0,466.82,-271.0,509.0,1168.82,431.0,700.82,-37.0,-600.0
-438.0,-193.0,465.79,-271.0,509.0,1167.79,431.0,694.79,-42.0,-600.0
-438.0,-193.0,464.79,-271.0,509.0,1166.79,431.0,693.79,-42.0,-600.0
-438.0,-193.0,464.78,-56.0,509.0,1166.78,646.0,693.78,173.0,-385.0
-438.0,-183.0,461.76,-281.0,519.0,1163.76,421.0,695.76,-47.0,-610.0
-438.0,-183.0,462.75,-281.0,519.0,1164.75,421.0,686.75,-57.0,-610.0
-438.0,-183.0,462.75,-56.0,519.0,1164.75,646.0,693.75,175.0,-385.0
-438.0,-183.0,461.74,-56.0,519.0,1163.74,646.0,690.74,173.0,-429.58
-438.0,-183.0,461.74,-106.0,519.0,1163.74,596.0,668.74,101.0,-408.75
-438.0,-183.0,458.72,-106.0,519.0,1160.72,596.0,687.72,123.0,-415.77
-438.0,-188.0,453.72,-56.0,514.0,1155.72,646.0,684.72,175.0,-366.77
-455.0,-188.0,453.71,-56.0,400.0,1041.71,532.0,684.71,175.0,-372.79
-455.0,-188.0,450.73,-56.0,400.0,1038.73,532.0,679.73,173.0,-375.82
-455.0,-188.0,448.71,-61.0,400.0,1036.71,527.0,679.71,170.0,-387.83
-455.0,-183.0,446.71,-61.0,405.0,1034.71,527.0,677.71,170.0,-389.85
-455.0,-183.0,446.71,-71.0,405.0,1034.71,517.0,677.71,160.0,-413.9
-455.0,-188.0,446.71,-76.0,400.0,1034.71,512.0,677.71,155.0,-419.9
-455.0,-193.0,446.71,-76.0,395.0,1034.71,512.0,675.71,153.0,-423.71
-456.0,-194.0,445.71,-77.0,395.0,1034.71,512.0,675.71,153.0,-424.73
-456.0,-194.0,444.71,-77.0,395.0,1033.71,512.0,676.71,155.0,-425.73
-433.0,-194.0,443.73,-77.0,416.0,1053.73,533.0,673.73,153.0,-425.73
-433.0,-199.0,443.73,-72.0,411.0,1053.73,538.0,675.73,160.0,-420.73
-433.0,-199.0,443.73,-72.0,411.0,1053.73,538.0,675.73,160.0,-420.73
-433.0,-199.0,443.73,-72.0,411.0,1053.73,538.0,673.73,158.0,-420.73
-433.0,-199.0,443.73,-72.0,411.0,1053.73,538.0,675.73,160.0,-420.73
-433.0,-199.0,443.73,-77.0,411.0,1053.73,533.0,673.73,153.0,-425.73
-433.0,-199.0,439.0,-77.0,411.0,1049.0,533.0,670.0,154.0,-425.73
-433.0,-199.0,439.0,-77.0,411.0,1049.0,533.0,670.0,154.0,-425.74
-433.0,-202.0,444.71,-72.0,408.0,1054.71,538.0,665.71,149.0,-421.74
-447.0,-199.0,444.71,-72.0,411.0,1054.71,538.0,655.71,139.0,-422.75
-447.0,-199.0,501.72,-72.0,411.0,1111.72,538.0,712.72,139.0,-358.11
-447.0,-199.0,438.0,-72.0,411.0,1048.0,538.0,643.0,133.0,-360.23
-447.0,-202.0,436.69,-72.0,408.0,1046.69,538.0,641.69,133.0,-361.74
-447.0,-202.0,435.69,-72.0,408.0,1045.69,538.0,640.69,133.0,-361.75
-447.0,-199.0,435.69,-77.0,411.0,1045.69,533.0,646.69,134.0,-367.74
-447.0,-199.0,435.69,-157.0,411.0,1045.69,453.0,646.69,54.0,-448.75
-447.0,-199.0,435.69,-157.0,411.0,1045.69,453.0,646.69,54.0,-449.76
-447.0,-199.0,435.69,-162.0,411.0,1045.69,448.0,646.69,49.0,-454.77
-447.0,-199.0,435.69,-167.0,411.0,1045.69,443.0,646.69,44.0,-461.78
-447.0,-203.0,433.71,-162.0,407.0,1043.71,448.0,644.71,49.0,-456.79
-447.0,-199.0,433.71,-162.0,411.0,1043.71,448.0,644.71,49.0,-456.79
-455.0,-198.0,433.71,-166.0,405.0,1036.71,437.0,643.71,44.0,-453.1
-455.0,-198.0,430.71,-171.0,405.0,1033.71,432.0,639.71,38.0,-575.0
-455.0,-193.0,291.0,-171.0,410.0,894.0,432.0,500.0,38.0,-458.1
-455.0,-193.0,291.0,-171.0,410.0,894.0,432.0,500.0,38.0,-443.75
-455.0,-195.0,290.0,-181.0,408.0,893.0,422.0,499.0,28.0,-453.75
-306.0,-46.0,439.0,-42.0,408.0,893.0,412.0,499.0,18.0,-463.75
-305.0,-48.0,441.0,-51.0,405.0,894.0,402.0,500.0,8.0,-491.0
-258.0,-1.0,488.0,-9.0,405.0,894.0,397.0,500.0,3.0,-478.75
-257.0,-61.0,489.0,-13.0,344.0,894.0,392.0,617.0,115.0,-454.0
-257.0,-3.0,488.0,-13.0,402.0,893.0,392.0,616.0,115.0,-454.0
-439.0,-3.0,488.0,-18.0,709.0,1200.0,694.0,616.0,110.0,-459.0
-439.0,-3.0,488.0,-28.0,709.0,1200.0,684.0,616.0,100.0,-469.0
-438.0,-4.0,488.0,-27.0,707.0,1199.0,684.0,613.0,98.0,-352.53
-439.0,-176.0,486.99,-33.0,536.0,1198.99,679.0,911.99,392.0,-357.53
-439.0,-176.0,486.99,-33.0,536.0,1198.99,679.0,911.99,392.0,-357.53
-438.0,-177.0,486.99,-32.0,534.0,1197.99,679.0,908.99,390.0,-357.53
-438.0,-177.0,486.99,-67.0,534.0,1197.99,644.0,908.99,355.0,-510.0
-438.0,-177.0,486.99,-77.0,534.0,1197.99,634.0,907.99,344.0,-520.0
-438.0,-178.0,486.99,-82.0,533.0,1197.99,629.0,907.99,339.0,-524.0
-437.0,-177.0,485.99,-76.0,533.0,1195.99,634.0,905.99,344.0,-519.0
-436.0,-176.0,486.98,-80.0,533.0,1195.98,629.0,905.98,339.0,-419.4
-480.0,-181.0,439.0,-70.0,526.0,1146.0,637.0,735.0,226.0,-383.0
-479.0,-180.0,438.99,-79.0,526.0,1144.99,627.0,731.99,214.0,-393.0
-479.0,-185.0,438.98,-79.0,521.0,1144.98,627.0,731.98,214.0,-393.0
-479.0,-185.0,437.97,-84.0,521.0,1143.97,622.0,730.97,209.0,-397.06
-479.0,-181.0,436.97,-94.0,525.0,1142.97,612.0,729.97,199.0,-448.69
-716.0,-186.0,354.69,-99.0,777.0,1317.69,864.0,646.69,193.0,-412.06
-715.0,-185.0,314.06,-98.0,777.0,1276.06,864.0,605.06,193.0,-383.0
-715.0,-190.0,313.06,-103.0,772.0,1275.06,859.0,604.06,188.0,-388.0
-715.0,-195.0,313.06,-118.0,767.0,1275.06,844.0,604.06,173.0,-403.0
-715.0,-195.0,313.06,-123.0,767.0,1275.06,839.0,604.06,168.0,-408.0
-715.0,-195.0,313.06,-128.0,767.0,1275.06,834.0,604.06,163.0,-413.0
-715.0,-200.0,285.0,-133.0,762.0,1247.0,829.0,576.0,158.0,-379.06
-715.0,-200.0,313.06,-138.0,762.0,1275.06,824.0,604.06,153.0,-351.0
-715.0,-201.0,313.06,-148.0,761.0,1275.06,814.0,604.06,143.0,-362.98
-714.0,-200.0,314.06,-152.0,761.0,1275.06,809.0,604.06,138.0,-367.98
-714.0,-200.0,314.06,-157.0,761.0,1275.06,804.0,604.06,133.0,-443.0
-514.0,-204.0,314.06,-212.0,510.0,1028.06,502.0,604.06,78.0,-452.01
-514.0,-200.0,314.06,-212.0,514.0,1028.06,502.0,731.06,205.0,-452.01
-514.0,-205.0,313.06,-217.0,509.0,1027.06,497.0,730.06,200.0,-457.01
-514.0,-205.0,312.06,-222.0,509.0,1026.06,492.0,727.06,193.0,-462.01
-514.0,-210.0,312.06,-227.0,504.0,1026.06,487.0,727.06,188.0,-468.99
-513.0,-209.0,313.06,-226.0,504.0,1026.06,487.0,727.06,188.0,-441.0
-514.0,-210.0,312.06,-232.0,504.0,1026.06,482.0,727.06,183.0,-446.0
-514.0,-211.0,312.05,-237.0,503.0,1026.05,477.0,727.05,178.0,-451.0
-514.0,-215.0,311.05,-237.0,499.0,1025.05,477.0,726.05,178.0,-451.0
-514.0,-215.0,311.04,-237.0,499.0,1025.04,477.0,726.04,178.0,-420.14
-514.0,-216.0,213.0,-242.0,498.0,927.0,472.0,628.0,173.0,-371.74
-534.0,-221.0,213.0,-242.0,493.0,927.0,472.0,628.0,173.0,-371.74
-534.0,-221.0,213.0,-242.0,493.0,927.0,472.0,628.0,173.0,-244.01
-532.0,-220.0,214.99,-235.0,492.0,926.99,477.0,627.99,178.0,-366.19
-532.0,-220.0,282.03,-235.0,492.0,994.03,477.0,695.03,178.0,-450.0
-532.0,-224.0,280.05,-245.0,488.0,992.05,467.0,693.05,168.0,-525.0
-295.0,12.0,517.05,-8.0,487.0,992.05,467.0,693.05,168.0,-250.0
-298.0,6.0,509.28,-16.0,484.0,987.28,462.0,688.28,163.0,-312.65
-298.0,9.0,546.04,-16.0,487.0,1024.04,462.0,725.04,163.0,-312.66
-268.0,5.0,544.05,-21.0,728.0,1267.05,702.0,723.05,158.0,-347.66
-269.0,4.0,541.03,18.0,728.0,1265.03,742.0,1032.03,509.0,-308.66
-269.0,3.0,514.06,18.0,727.0,1238.06,742.0,1005.06,509.0,-219.01
-269.0,3.0,507.03,18.0,727.0,1231.03,742.0,996.03,507.0,-220.01
-270.0,-5.0,498.0,12.0,720.0,1223.0,737.0,988.0,502.0,-225.02
-270.0,-5.0,496.99,17.0,720.0,1221.99,742.0,986.99,507.0,-221.02
-270.0,-10.0,494.98,12.0,715.0,1219.98,737.0,984.98,502.0,-227.03
-256.0,4.0,507.97,26.0,715.0,1218.97,737.0,983.97,502.0,-227.03
-256.0,-1.0,506.95,26.0,710.0,1217.95,737.0,982.95,502.0,-227.04
-256.0,3.0,506.95,26.0,714.0,1217.95,737.0,982.95,502.0,-227.05
-261.0,-3.0,501.95,25.0,678.0,1182.95,706.0,978.95,502.0,-228.05
-262.0,-4.0,498.97,24.0,678.0,1180.97,706.0,976.97,502.0,-230.05
-263.0,-15.0,483.93,18.0,668.0,1166.93,701.0,962.93,497.0,-235.06
-264.0,-16.0,482.93,12.0,668.0,1166.93,696.0,962.93,492.0,-240.06
-264.0,-17.0,475.91,2.0,667.0,1159.91,686.0,955.91,482.0,-250.06
-264.0,-21.0,467.89,2.0,663.0,1151.89,686.0,947.89,482.0,-244.01
-266.0,-23.0,457.87,-5.0,663.0,1143.87,681.0,939.87,477.0,-255.07
-266.0,-24.0,450.85,-10.0,662.0,1136.85,676.0,932.85,472.0,-260.07
-267.0,-26.0,442.83,-16.0,661.0,1129.83,671.0,925.83,467.0,-265.08
-268.0,-31.0,427.79,-22.0,657.0,1115.79,666.0,911.79,462.0,-264.0
-302.0,-38.0,420.77,-27.0,617.0,1075.77,628.0,675.77,228.0,-275.09
-303.0,-39.0,417.78,-38.0,617.0,1073.78,618.0,671.78,216.0,-315.09
-303.0,-306.0,416.78,-38.0,350.0,1072.78,618.0,901.78,447.0,-315.09
-304.0,-307.0,413.78,-44.0,350.0,1070.78,613.0,897.78,440.0,-320.09
-304.0,-42.0,412.78,-44.0,615.0,1069.78,613.0,689.78,233.0,-320.09
-304.0,-312.0,408.77,-49.0,345.0,1065.77,608.0,892.77,435.0,-142.0
-305.0,-313.0,406.77,-60.0,345.0,1064.77,598.0,821.77,355.0,-127.34
-341.0,-315.0,291.3,-81.0,410.0,1016.3,644.0,707.3,335.0,-149.36
-341.0,-315.0,290.3,-81.0,410.0,1015.3,644.0,706.3,335.0,-149.36
-341.0,-315.0,290.29,-81.0,410.0,1015.29,644.0,706.29,335.0,-137.88
-342.0,-316.0,288.29,-82.0,410.0,1014.29,644.0,705.29,335.0,-137.88
-342.0,-316.0,286.27,-87.0,410.0,1012.27,639.0,703.27,330.0,-144.9
-342.0,-317.0,285.25,-87.0,409.0,1011.25,639.0,651.25,279.0,-172.89
-343.0,-318.0,346.21,-93.0,409.0,1073.21,634.0,764.21,325.0,-50.0
-343.0,-319.0,277.23,-93.0,408.0,1004.23,634.0,695.23,325.0,-147.89
-345.0,-321.0,268.21,-95.0,408.0,997.21,634.0,688.21,325.0,-147.9
-345.0,-321.0,383.88,-95.0,408.0,1112.88,634.0,803.88,325.0,-156.91
-378.0,-322.0,380.86,-91.0,408.0,1110.86,639.0,801.86,330.0,-158.93
-377.0,-90.0,383.88,-90.0,639.0,1112.88,639.0,803.88,330.0,-166.95
-466.0,-186.0,293.88,-184.0,632.0,1111.88,634.0,802.88,325.0,-186.0
-477.0,-197.0,282.88,-195.0,632.0,1111.88,634.0,802.88,325.0,-187.01
-479.0,-199.0,280.88,-187.0,632.0,1111.88,644.0,802.88,335.0,-177.01
-479.0,-207.0,356.0,-192.0,624.0,1187.0,639.0,878.0,330.0,-525.06
-479.0,-207.0,356.0,-192.0,624.0,1187.0,639.0,877.0,329.0,-526.06
-479.0,-208.0,356.0,-192.0,623.0,1187.0,639.0,877.0,329.0,-526.06
-480.0,-209.0,355.0,-83.0,623.0,1187.0,749.0,877.0,439.0,-416.06
-480.0,-209.0,355.0,-83.0,623.0,1187.0,749.0,877.0,439.0,-416.06
-473.0,-279.0,286.0,-152.0,620.0,1185.0,747.0,877.0,439.0,-292.32
-473.0,-279.0,286.0,-157.0,620.0,1185.0,742.0,877.0,434.0,-298.32
-473.0,-280.0,283.02,-157.0,619.0,1182.02,742.0,874.02,434.0,-299.32
-474.0,-283.0,280.02,-163.0,617.0,1180.02,737.0,870.02,427.0,-305.32
-474.0,-283.0,277.02,-163.0,617.0,1177.02,737.0,867.02,427.0,-306.33
-474.0,-277.0,276.02,-168.0,623.0,1176.02,732.0,406.02,-38.0,-311.34
-414.0,-130.0,335.04,-93.0,710.0,1175.04,747.0,710.04,282.0,-297.34
-415.0,-225.0,331.04,-94.0,616.0,1172.04,747.0,862.04,437.0,-297.34
-415.0,-225.0,330.04,-99.0,616.0,1171.04,742.0,861.04,432.0,-302.34
-415.0,-225.0,327.04,-99.0,616.0,1168.04,742.0,858.04,432.0,-302.34
-416.0,-226.0,324.04,-105.0,616.0,1166.04,737.0,856.04,427.0,-307.34
-476.0,-226.0,321.06,-110.0,611.0,1158.06,727.0,853.06,422.0,-312.34
-430.0,-96.0,363.04,-64.0,695.0,1154.04,727.0,779.04,352.0,-313.34
-430.0,-96.0,363.04,-64.0,695.0,1154.04,727.0,779.04,352.0,-313.34
-477.0,-143.0,311.72,-116.0,695.0,1149.72,722.0,773.72,346.0,-318.34
-477.0,-144.0,309.72,-116.0,694.0,1147.72,722.0,771.72,346.0,-318.34
-326.0,7.0,458.7,35.0,694.0,1145.7,722.0,769.7,346.0,-198.9
-478.0,-145.0,304.7,-117.0,694.0,1143.7,722.0,767.7,346.0,-198.91
-478.0,-145.0,275.7,-122.0,694.0,1114.7,717.0,579.7,182.0,-203.91
-479.0,-146.0,273.7,-128.0,694.0,1113.7,712.0,737.7,336.0,-208.91
-506.0,-146.0,271.72,-128.0,701.0,1118.72,719.0,566.72,167.0,-210.9
-506.0,-146.0,269.7,-133.0,701.0,1116.7,714.0,564.7,162.0,-215.91
-507.0,-147.0,268.7,-139.0,701.0,1116.7,709.0,563.7,156.0,-220.91
-509.0,-149.0,264.7,-146.0,701.0,1114.7,704.0,561.7,151.0,-226.9
-509.0,-1101.0,262.68,-151.0,-251.0,1112.68,699.0,1024.68,611.0,-348.3
-510.0,-150.0,260.68,-157.0,701.0,1111.68,694.0,719.68,302.0,-353.3
-510.0,-150.0,268.65,-157.0,701.0,1119.65,694.0,727.65,302.0,-239.45
-511.0,-151.0,259.63,-163.0,701.0,1111.63,689.0,1312.63,890.0,-246.45
-707.0,-562.0,280.84,-104.0,528.0,1370.84,986.0,1003.84,619.0,-197.13
-708.0,-563.0,272.82,-105.0,528.0,1363.82,986.0,991.82,614.0,-199.11
-707.0,-251.0,272.82,-104.0,839.0,1362.82,986.0,980.82,604.0,-200.11
-709.0,-160.0,270.82,-106.0,932.0,1362.82,986.0,784.82,408.0,-200.11
-709.0,-564.0,264.8,-106.0,528.0,1356.8,986.0,974.8,604.0,-227.04
-491.0,-346.0,482.8,112.0,528.0,1356.8,986.0,984.8,614.0,-227.04
-710.0,-565.0,263.79,-107.0,528.0,1356.79,986.0,974.79,604.0,-234.06
-842.0,-161.0,270.0,-107.0,912.0,1343.0,966.0,765.0,388.0,-240.08
-843.0,-162.0,280.97,-108.0,912.0,1354.97,966.0,776.97,388.0,-241.08
-843.0,-359.0,267.0,-113.0,715.0,1341.0,961.0,763.0,383.0,-246.09
-843.0,-359.0,267.0,-113.0,715.0,1341.0,961.0,762.0,382.0,-253.11
-844.0,-360.0,354.97,-284.0,715.0,1429.97,791.0,850.97,212.0,-432.13
-844.0,-360.0,352.97,-284.0,715.0,1427.97,791.0,848.97,212.0,-274.51
-875.0,-391.0,233.08,-315.0,715.0,1339.08,791.0,760.08,212.0,-403.66
